Site,Year,Date,Plot,Location,Snow_cover,Water_cover,Land_cover,Total_cover,Observer,Notes
prba,2011,5-Jun-11,6,15,20,40,40,100,not recorded,NA
prba,2011,5-Jun-11,6,22,50,25,25,100,not recorded,NA
prba,2011,5-Jun-11,6,5,0,50,50,100,not recorded,NA
prba,2011,6-Jun-11,1,9,0,50,50,100,not recorded,NA
prba,2011,6-Jun-11,2,35,0,50,50,100,not recorded,NA
prba,2011,7-Jun-11,6,33,0,50,50,100,not recorded,NA
prba,2011,7-Jun-11,6,36,0,50,50,100,not recorded,NA
prba,2011,7-Jun-11,9,35,20,40,40,100,not recorded,no survey snow cover &lt; 10 %
prba,2011,9-Jun-11,8,15,0,50,50,100,not recorded,no survey snow cover &lt; 10 %
prba,2011,10-Jun-11,11,25,0,50,50,100,not recorded,no survey snow cover &lt; 10 %
prba,2011,10-Jun-11,11,30,0,50,50,100,not recorded,no survey snow cover &lt; 10 %
prba,2011,10-Jun-11,11,8,40,30,30,100,not recorded,no survey snow cover &lt; 10 %
prba,2011,10-Jun-11,12,21,20,40,40,100,not recorded,no survey snow cover &lt; 10 %
prba,2011,13-Jun-11,1,20,0,50,50,100,not recorded,no survey snow cover &lt; 10 %
prba,2011,14-Jun-11,5,22,0,50,50,100,not recorded,.
prba,2011,14-Jun-11,6,29,0,50,50,100,not recorded,.
prba,2011,14-Jun-11,6,36,0,50,50,100,not recorded,.
prba,2011,14-Jun-11,6,37,0,50,50,100,not recorded,.
prba,2011,14-Jun-11,6,38,0,50,50,100,not recorded,.
prba,2011,14-Jun-11,6,40,0,50,50,100,not recorded,.
prba,2011,16-Jun-11,7,32,0,50,50,100,not recorded,.
prba,2011,17-Jun-11,11,27,0,50,50,100,not recorded,water cover is ice cover
prba,2011,17-Jun-11,11,4,0,50,50,100,not recorded,water cover is ice cover
prba,2011,17-Jun-11,12,13,0,50,50,100,not recorded,water cover is ice cover
prba,2011,17-Jun-11,12,16,0,50,50,100,not recorded,water cover is ice cover
prba,2011,17-Jun-11,12,21,0,50,50,100,not recorded,water cover is ice cover
prba,2011,18-Jun-11,21,36,0,50,50,100,not recorded,all water is covered w/ ice
prba,2011,18-Jun-11,22,9,0,50,50,100,not recorded,.
prba,2011,20-Jun-11,1,6,0,50,50,100,not recorded,.
prba,2011,20-Jun-11,2,37,0,50,50,100,not recorded,.
prba,2011,21-Jun-11,5,24,0,50,50,100,not recorded,.
prba,2011,21-Jun-11,5,26,0,50,50,100,not recorded,.
prba,2011,21-Jun-11,5,37,0,50,50,100,not recorded,.
prba,2011,21-Jun-11,5,39,0,50,50,100,not recorded,.
prba,2011,21-Jun-11,6,33,0,50,50,100,not recorded,.
prba,2011,21-Jun-11,6,34,0,50,50,100,not recorded,.
prba,2011,21-Jun-11,6,38,0,50,50,100,not recorded,.
prba,2011,21-Jun-11,6,40,0,50,50,100,not recorded,.
prba,2011,25-Jun-11,11,27,0,50,50,100,not recorded,.
prba,2011,27-Jun-11,1,6,0,50,50,100,not recorded,ice included in snow cover
prba,2011,29-Jun-11,11,14,0,50,50,100,not recorded,.
prba,2011,29-Jun-11,11,6,0,50,50,100,not recorded,.
prba,2011,1-Jul-11,8,15,0,50,50,100,not recorded,.
prba,2011,1-Jul-11,8,20,0,50,50,100,not recorded,.
prba,2011,2-Jul-11,5,24,0,50,50,100,not recorded,.
prba,2011,2-Jul-11,5,26,0,50,50,100,not recorded,.
prba,2011,2-Jul-11,6,13,0,50,50,100,not recorded,.
prba,2011,2-Jul-11,6,15,0,50,50,100,not recorded,.
prba,2011,2-Jul-11,6,36,0,50,50,100,not recorded,.
prba,2011,2-Jul-11,6,38,0,50,50,100,not recorded,.
prba,2011,2-Jul-11,6,40,0,50,50,100,not recorded,.
prba,2011,8-Jul-11,9,35,0,50,50,100,not recorded,.
prba,2011,11-Jul-11,11,14,0,50,50,100,not recorded,.
prba,2011,11-Jul-11,11,6,0,50,50,100,not recorded,.
prba,2011,12-Jul-11,1,6,0,50,50,100,not recorded,water cover is ice cover
prba,2011,14-Jul-11,6,15,0,50,50,100,not recorded,.
prba,2012,4-Jun-12,1,1,20,40,40,100,apham,.
prba,2012,4-Jun-12,1,2,40,30,30,100,apham,.
prba,2012,4-Jun-12,6,16,20,40,40,100,eescajeda,.
prba,2012,4-Jun-12,6,23,40,30,30,100,eescajeda,.
prba,2012,4-Jun-12,6,24,80,10,10,100,eescajeda,.
prba,2012,4-Jun-12,6,25,80,10,10,100,eescajeda,.
prba,2012,4-Jun-12,6,35,20,40,40,100,eescajeda,.
prba,2012,4-Jun-12,2,32,40,30,30,100,jlautenbach,ice included in snow cover
prba,2012,4-Jun-12,2,40,20,40,40,100,jlautenbach,ice included in snow cover
prba,2012,4-Jun-12,5,20,40,30,30,100,jlautenbach,.
prba,2012,4-Jun-12,5,22,20,40,40,100,jlautenbach,.
prba,2012,4-Jun-12,5,29,80,10,10,100,jlautenbach,.
prba,2012,4-Jun-12,5,34,80,10,10,100,jlautenbach,.
prba,2012,4-Jun-12,5,37,40,30,30,100,jlautenbach,.
prba,2012,5-Jun-12,12,18,60,20,20,100,apham,ice included in snow cover
prba,2012,5-Jun-12,12,20,80,10,10,100,apham,ice included in snow cover
prba,2012,5-Jun-12,12,21,60,20,20,100,apham,ice included in snow cover
prba,2012,5-Jun-12,12,23,100,0,0,100,apham,ice included in snow cover
prba,2012,5-Jun-12,12,24,100,0,0,100,apham,ice included in snow cover
prba,2012,5-Jun-12,12,27,80,10,10,100,apham,ice included in snow cover
prba,2012,5-Jun-12,12,29,80,10,10,100,apham,ice included in snow cover
prba,2012,5-Jun-12,12,32,100,0,0,100,apham,ice included in snow cover
prba,2012,5-Jun-12,12,37,80,10,10,100,apham,ice included in snow cover
prba,2012,5-Jun-12,12,4,80,10,10,100,apham,ice included in snow cover
prba,2012,5-Jun-12,8,20,80,10,10,100,jwebber,.
prba,2012,5-Jun-12,8,27,80,10,10,100,jwebber,.
prba,2012,5-Jun-12,8,33,100,0,0,100,jwebber,.
prba,2012,5-Jun-12,8,36,80,10,10,100,jwebber,.
prba,2012,6-Jun-12,2,13,0,50,50,100,apham,.
prba,2012,6-Jun-12,2,15,0,50,50,100,apham,.
prba,2012,6-Jun-12,2,17,0,50,50,100,apham,.
prba,2012,6-Jun-12,21,35,60,20,20,100,jlautenbach,set up snow plots and group calibration survey
prba,2012,6-Jun-12,22,20,60,20,20,100,jlautenbach,NA
prba,2012,6-Jun-12,9,11,40,30,30,100,jwebber,NA
prba,2012,6-Jun-12,9,35,20,40,40,100,jwebber,NA
prba,2012,6-Jun-12,9,5,40,30,30,100,jwebber,NA
prba,2012,7-Jun-12,6,1,20,40,40,100,apham,NA
prba,2012,7-Jun-12,6,18,20,40,40,100,apham,NA
prba,2012,7-Jun-12,6,25,60,20,20,100,apham,NA
prba,2012,7-Jun-12,8,13,60,20,20,100,"apham,jlautenbach",NA
prba,2012,7-Jun-12,8,20,80,10,10,100,"apham,jlautenbach",NA
prba,2012,7-Jun-12,8,25,80,10,10,100,"apham,jlautenbach",NA
prba,2012,7-Jun-12,8,35,60,20,20,100,"apham,jlautenbach",NA
prba,2012,7-Jun-12,8,37,40,30,30,100,"apham,jlautenbach",NA
prba,2012,7-Jun-12,8,38,80,10,10,100,"apham,jlautenbach",NA
prba,2012,7-Jun-12,8,39,20,40,40,100,"apham,jlautenbach",NA
prba,2012,7-Jun-12,5,17,20,40,40,100,"jwebber,jlautenbach",NA
prba,2012,7-Jun-12,5,22,0,50,50,100,"jwebber,jlautenbach",NA
prba,2012,7-Jun-12,5,26,40,30,30,100,"jwebber,jlautenbach",NA
prba,2012,7-Jun-12,5,38,0,50,50,100,"jwebber,jlautenbach",NA
prba,2012,7-Jun-12,5,39,0,50,50,100,"jwebber,jlautenbach",NA
prba,2012,9-Jun-12,5,22,0,50,50,100,apham,NA
prba,2012,9-Jun-12,5,23,0,50,50,100,apham,NA
prba,2012,9-Jun-12,5,39,0,50,50,100,apham,NA
prba,2012,9-Jun-12,6,17,0,50,50,100,jwebber,NA
prba,2012,9-Jun-12,6,36,0,50,50,100,jwebber,NA
prba,2012,9-Jun-12,6,4,0,50,50,100,jwebber,NA
prba,2012,9-Jun-12,6,6,0,50,50,100,jwebber,NA
prba,2012,9-Jun-12,6,8,0,50,50,100,jwebber,NA
prba,2012,10-Jun-12,8,1,0,50,50,100,apham,NA
prba,2012,10-Jun-12,8,33,0,50,50,100,apham,NA
prba,2012,10-Jun-12,8,6,20,40,40,100,apham,NA
prba,2012,10-Jun-12,7,4,20,40,40,100,jlautenbach,NA
prba,2012,11-Jun-12,11,12,0,50,50,100,apham,NA
prba,2012,11-Jun-12,11,26,0,50,50,100,apham,NA
prba,2012,11-Jun-12,11,33,0,50,50,100,apham,NA
prba,2012,11-Jun-12,11,39,0,50,50,100,apham,NA
prba,2012,11-Jun-12,11,8,0,50,50,100,apham,NA
prba,2012,11-Jun-12,12,1,0,50,50,100,apham,NA
prba,2012,11-Jun-12,12,15,0,50,50,100,apham,NA
prba,2012,11-Jun-12,12,30,0,50,50,100,apham,NA
prba,2012,11-Jun-12,12,34,0,50,50,100,apham,NA
prba,2012,12-Jun-12,6,10,0,50,50,100,apham,NA
prba,2012,12-Jun-12,6,18,0,50,50,100,apham,NA
prba,2012,12-Jun-12,6,24,0,50,50,100,apham,NA
prba,2012,12-Jun-12,6,27,0,50,50,100,apham,NA
prba,2012,12-Jun-12,8,31,0,50,50,100,apham,NA
prba,2012,12-Jun-12,8,33,0,50,50,100,apham,NA
prba,2012,12-Jun-12,8,8,0,50,50,100,apham,NA
prba,2012,12-Jun-12,5,23,0,50,50,100,jlautenbach,NA
prba,2012,12-Jun-12,5,24,20,40,40,100,jlautenbach,NA
prba,2012,12-Jun-12,5,30,0,50,50,100,jlautenbach,NA
prba,2012,12-Jun-12,7,19,0,50,50,100,jlautenbach,NA
prba,2012,12-Jun-12,7,26,0,50,50,100,jlautenbach,NA
prba,2012,12-Jun-12,7,29,0,50,50,100,jlautenbach,NA
prba,2012,12-Jun-12,7,4,0,50,50,100,jlautenbach,NA
prba,2012,13-Jun-12,21,35,0,50,50,100,apham,NA
prba,2012,13-Jun-12,21,36,0,50,50,100,apham,NA
prba,2012,13-Jun-12,22,20,0,50,50,100,apham,NA
prba,2012,13-Jun-12,22,24,0,50,50,100,apham,NA
prba,2012,14-Jun-12,1,21,0,50,50,100,apham,NA
prba,2012,14-Jun-12,1,21,0,50,50,100,apham,NA
prba,2012,14-Jun-12,1,22,0,50,50,100,apham,NA
prba,2012,14-Jun-12,1,22,0,50,50,100,apham,NA
prba,2012,14-Jun-12,1,7,0,50,50,100,apham,NA
prba,2012,14-Jun-12,1,7,0,50,50,100,apham,NA
prba,2012,14-Jun-12,10,3,0,50,50,100,apham,NA
prba,2012,14-Jun-12,10,3,0,50,50,100,apham,NA
prba,2012,14-Jun-12,2,21,0,50,50,100,jlautenbach,NA
prba,2012,14-Jun-12,9,35,0,50,50,100,jlautenbach,NA
prba,2012,14-Jun-12,9,35,0,50,50,100,jlautenbach,NA
prba,2012,19-Jun-12,6,1,0,50,50,100,"apham,jwebber",NA
prba,2012,19-Jun-12,6,2,0,50,50,100,"apham,jwebber",NA
prba,2012,19-Jun-12,6,3,0,50,50,100,"apham,jwebber",NA
prba,2012,19-Jun-12,6,33,0,50,50,100,"apham,jwebber",NA
prba,2012,19-Jun-12,6,37,0,50,50,100,"apham,jwebber",NA
prba,2012,19-Jun-12,6,4,0,50,50,100,"apham,jwebber",NA
prba,2012,19-Jun-12,6,5,0,50,50,100,"apham,jwebber",NA
prba,2012,20-Jun-12,8,6,0,50,50,100,apham,NA
prba,2012,20-Jun-12,8,9,0,50,50,100,apham,NA
prba,2012,20-Jun-12,7,32,0,50,50,100,jlautenbach,NA
prba,2012,20-Jun-12,7,36,0,50,50,100,jlautenbach,NA
prba,2012,22-Jun-12,11,15,0,50,50,100,apham,NA
prba,2012,22-Jun-12,11,28,0,50,50,100,apham,NA
prba,2012,22-Jun-12,11,31,0,50,50,100,apham,NA
prba,2012,22-Jun-12,11,8,0,50,50,100,apham,NA
prba,2012,22-Jun-12,12,16,0,50,50,100,"jwebber,apham",NA
prba,2012,24-Jun-12,1,7,0,50,50,100,apham,NA
prba,2012,24-Jun-12,2,18,0,50,50,100,jwebber,NA
prba,2012,24-Jun-12,2,21,0,50,50,100,jwebber,NA
prba,2012,25-Jun-12,21,34,0,50,50,100,jlautenbach,NA
prba,2012,25-Jun-12,21,36,0,50,50,100,jlautenbach,NA
prba,2012,2-Jul-12,8,15,0,50,50,100,apham,NA
prba,2012,2-Jul-12,7,36,0,50,50,100,jlautenbach,NA
prba,2012,2-Jul-12,7,40,0,50,50,100,jlautenbach,NA
prba,2012,3-Jul-12,2,18,0,50,50,100,apham,NA
prba,2012,3-Jul-12,2,21,0,50,50,100,apham,NA
prba,2012,3-Jul-12,6,15,0,50,50,100,apham,NA
prba,2012,3-Jul-12,6,31,0,50,50,100,apham,NA
prba,2012,3-Jul-12,6,38,0,50,50,100,apham,NA
prba,2012,3-Jul-12,6,40,0,50,50,100,apham,NA
prba,2012,3-Jul-12,1,5,0,50,50,100,jlautenbach,snowdepthcm-18
prba,2012,3-Jul-12,1,5,0,50,50,100,jlautenbach,snowdepthcm-30
prba,2012,3-Jul-12,11,25,0,50,50,100,jlautenbach,NA
prba,2012,3-Jul-12,11,27,0,50,50,100,jlautenbach,NA
prba,2012,3-Jul-12,21,36,0,50,50,100,jlautenbach,NA
prba,2012,3-Jul-12,5,22,0,50,50,100,jlautenbach,NA
prba,2012,3-Jul-12,5,24,0,50,50,100,jlautenbach,NA
prba,2012,9-Jul-12,6,11,0,50,50,100,apham,NA
prba,2012,9-Jul-12,6,31,0,50,50,100,apham,plot created
prba,2012,9-Jul-12,6,33,0,50,50,100,apham,NA
prba,2012,9-Jul-12,6,40,0,50,50,100,apham,NA
prba,2012,9-Jul-12,8,20,0,50,50,100,apham,NA
prba,2012,9-Jul-12,11,14,0,50,50,100,jlautenbach,NA
prba,2012,9-Jul-12,11,32,0,50,50,100,jlautenbach,NA
prba,2012,9-Jul-12,5,24,0,50,50,100,jlautenbach,NA
prba,2012,9-Jul-12,7,36,0,50,50,100,jlautenbach,NA
prba,2012,9-Jul-12,7,40,0,50,50,100,jlautenbach,NA
prba,2012,10-Jul-12,2,18,0,50,50,100,apham,NA
prba,2012,10-Jul-12,2,3,0,50,50,100,apham,NA
prba,2012,10-Jul-12,1,5,0,50,50,100,jlautenbach,NA
prba,2012,10-Jul-12,1,5,0,50,50,100,jlautenbach,NA
prba,2012,10-Jul-12,1,6,0,50,50,100,jlautenbach,NA
prba,2012,10-Jul-12,1,6,0,50,50,100,jlautenbach,NA
prba,2012,14-Jul-12,6,31,0,50,50,100,apham,NA
prba,2012,14-Jul-12,6,32,0,50,50,100,apham,NA
prba,2012,14-Jul-12,6,33,0,50,50,100,apham,NA
prba,2012,14-Jul-12,6,40,0,50,50,100,apham,NA
prba,2012,14-Jul-12,11,14,0,50,50,100,"jlautenbach, jwebber",NA
prba,2012,14-Jul-12,5,24,0,50,50,100,jwebber,NA
prba,2012,15-Jul-12,2,3,0,50,50,100,"apham,jwebber",NA
prba,2012,15-Jul-12,2,4,0,50,50,100,"apham,jwebber",NA
prba,2012,15-Jul-12,1,6,0,50,50,100,jlautenbach,NA
prba,2013,2-Jun-13,5,2,80,10,10,100,cdavisbrobinson,NA
prba,2013,2-Jun-13,5,22,0,50,50,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,10,1,60,20,20,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,10,21,40,30,30,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,10,22,60,20,20,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,10,23,60,20,20,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,10,25,40,30,30,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,10,28,40,30,30,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,10,36,60,20,20,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,10,39,80,10,10,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,10,5,60,20,20,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,10,6,60,20,20,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,2,16,40,30,30,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,2,34,80,10,10,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,9,1,80,10,10,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,9,12,80,10,10,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,9,14,60,20,20,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,9,23,60,20,20,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,9,3,80,10,10,100,cdavisbrobinson,NA
prba,2013,4-Jun-13,9,6,80,10,10,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,12,2,80,10,10,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,21,80,10,10,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,24,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,25,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,26,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,28,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,29,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,3,80,10,10,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,30,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,31,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,32,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,33,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,34,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,37,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,38,100,0,0,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,39,80,10,10,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,12,40,80,10,10,100,"aklehr, jkim",NA
prba,2013,5-Jun-13,11,24,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,11,28,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,11,30,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,11,32,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,11,33,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,11,34,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,11,36,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,11,37,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,11,38,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,11,39,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,11,6,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,7,19,80,10,10,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,7,28,60,20,20,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,7,32,60,20,20,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,7,34,80,10,10,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,8,27,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,8,32,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,8,33,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,8,35,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,8,36,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,8,37,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,8,38,100,0,0,100,cdavisbrobinson,NA
prba,2013,5-Jun-13,8,39,100,0,0,100,cdavisbrobinson,NA
prba,2013,6-Jun-13,22,19,100,0,0,100,cdavisbrobinson,NA
prba,2013,6-Jun-13,22,20,100,0,0,100,cdavisbrobinson,NA
prba,2013,6-Jun-13,22,21,100,0,0,100,cdavisbrobinson,NA
prba,2013,6-Jun-13,22,27,100,0,0,100,cdavisbrobinson,NA
prba,2013,6-Jun-13,22,28,100,0,0,100,cdavisbrobinson,NA
prba,2013,6-Jun-13,22,3,100,0,0,100,cdavisbrobinson,NA
prba,2013,6-Jun-13,22,5,100,0,0,100,cdavisbrobinson,NA
prba,2013,6-Jun-13,6,20,80,10,10,100,jliebezeit,NA
prba,2013,6-Jun-13,6,29,40,30,30,100,jliebezeit,NA
prba,2013,6-Jun-13,6,30,20,40,40,100,jliebezeit,NA
prba,2013,6-Jun-13,6,31,40,30,30,100,jliebezeit,NA
prba,2013,6-Jun-13,6,7,80,10,10,100,jliebezeit,NA
prba,2013,7-Jun-13,11,21,20,40,40,100,aklehr,NA
prba,2013,7-Jun-13,11,24,80,10,10,100,aklehr,NA
prba,2013,7-Jun-13,11,32,80,10,10,100,aklehr,NA
prba,2013,7-Jun-13,11,33,80,10,10,100,aklehr,NA
prba,2013,7-Jun-13,11,34,40,30,30,100,aklehr,NA
prba,2013,7-Jun-13,11,37,80,10,10,100,aklehr,NA
prba,2013,7-Jun-13,11,8,80,10,10,100,aklehr,NA
prba,2013,7-Jun-13,1,24,60,20,20,100,cdavis,NA
prba,2013,7-Jun-13,1,5,40,30,30,100,cdavis,NA
prba,2013,7-Jun-13,1,6,60,20,20,100,cdavis,NA
prba,2013,7-Jun-13,1,7,80,10,10,100,cdavis,NA
prba,2013,7-Jun-13,1,9,100,0,0,100,cdavis,NA
prba,2013,7-Jun-13,2,17,20,40,40,100,cdavis,NA
prba,2013,7-Jun-13,2,34,80,10,10,100,cdavis,NA
prba,2013,7-Jun-13,10,3,0,50,50,100,cdavisbrobinson,NA
prba,2013,7-Jun-13,10,5,20,40,40,100,cdavisbrobinson,NA
prba,2013,7-Jun-13,10,8,60,20,20,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,5,3,20,40,40,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,5,39,40,30,30,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,6,17,0,50,50,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,6,18,0,50,50,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,6,19,20,40,40,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,6,20,60,20,20,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,6,24,100,0,0,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,6,25,80,10,10,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,6,34,60,20,20,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,6,4,20,40,40,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,6,6,20,40,40,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,6,8,20,40,40,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,7,11,20,40,40,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,7,25,20,40,40,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,7,26,20,40,40,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,7,40,40,30,30,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,8,11,20,40,40,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,8,28,40,30,30,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,8,32,80,10,10,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,8,33,100,0,0,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,8,35,80,10,10,100,cdavisbrobinson,NA
prba,2013,8-Jun-13,8,8,40,30,30,100,cdavisbrobinson,NA
prba,2013,9-Jun-13,10,3,0,50,50,100,brobinson,NA
prba,2013,10-Jun-13,21,36,20,40,40,100,cdavisbrobinson,NA
prba,2013,10-Jun-13,22,19,100,0,0,100,cdavisbrobinson,NA
prba,2013,11-Jun-13,12,13,20,40,40,100,brobinson,NA
prba,2013,11-Jun-13,12,30,0,50,50,100,brobinson,NA
prba,2013,11-Jun-13,11,30,20,40,40,100,cdavis,NA
prba,2013,12-Jun-13,2,16,80,10,10,100,cdavis,NA
prba,2013,12-Jun-13,2,21,0,50,50,100,cdavis,NA
prba,2013,12-Jun-13,2,38,0,50,50,100,cdavis,NA
prba,2013,12-Jun-13,2,39,0,50,50,100,cdavis,NA
prba,2013,13-Jun-13,8,13,0,50,50,100,brobinson,NA
prba,2013,13-Jun-13,8,21,0,50,50,100,brobinson,NA
prba,2013,13-Jun-13,8,22,0,50,50,100,brobinson,NA
prba,2013,13-Jun-13,8,32,0,50,50,100,brobinson,NA
prba,2013,13-Jun-13,7,3,0,50,50,100,cdavis,NA
prba,2013,14-Jun-13,6,10,0,50,50,100,brobinson,NA
prba,2013,14-Jun-13,6,37,0,50,50,100,brobinson,NA
prba,2013,16-Jun-13,21,33,0,50,50,100,cdavis,NA
prba,2013,16-Jun-13,9,35,0,50,50,100,cdavis,NA
prba,2013,17-Jun-13,6,33,0,50,50,100,cdavis,NA
prba,2013,18-Jun-13,7,3,0,50,50,100,cdavis,NA
prba,2013,18-Jun-13,7,36,0,50,50,100,cdavis,NA
prba,2013,19-Jun-13,11,14,0,50,50,100,cdavis,NA
prba,2013,19-Jun-13,11,32,0,50,50,100,cdavis,NA
prba,2013,19-Jun-13,11,4,0,50,50,100,cdavis,NA
prba,2013,19-Jun-13,12,16,0,50,50,100,cdavis,NA
prba,2013,20-Jun-13,2,34,0,50,50,100,cdavis,NA
prba,2013,24-Jun-13,2,1,0,50,50,100,cdavis,NA
prba,2013,29-Jun-13,1,8,0,50,50,100,cdavis,NA
prba,2013,30-Jun-13,7,3,0,50,50,100,brobinson,NA
prba,2013,30-Jun-13,7,36,0,50,50,100,brobinson,NA
prba,2013,4-Jul-13,12,14,0,50,50,100,cdavis,NA
prba,2013,10-Jul-13,1,6,0,50,50,100,cdavis,NA
prba,2013,10-Jul-13,2,16,0,50,50,100,cdavis,NA
prba,2013,10-Jul-13,8,20,0,50,50,100,cdavis,NA
prba,2013,12-Jul-13,12,14,0,50,50,100,brobinson,NA
prba,2013,12-Jul-13,11,14,0,50,50,100,cdavis,NA
prba,2013,15-Jul-13,2,16,0,50,50,100,brobinson,NA
prba,2013,15-Jul-13,1,5,0,50,50,100,cdavis,NA
prba,2013,17-Jul-13,11,14,0,50,50,100,brobinson,NA
prba,2013,17-Jul-13,12,13,0,50,50,100,cdavis,NA
prba,2013,18-Jul-13,6,31,0,50,50,100,cdavis,NA
barr,2014,31-May-14,brw0,b2,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,b4,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,b6,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,b8,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,b10,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,b12,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,d2,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,d4,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,d6,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,d8,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,d10,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,d12,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,f2,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,f4,100,0,0,100,jcunningham,NA
barr,2014,31-May-14,brw0,f6,100,0,0,100,jcunningham,NA
